X,Y,OBJECTID,Name,Descr,TimeWhen,Extrude,AltMode,Symbology,Labeling,Class
-82.74595,37.22604,2573,Mar-10,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27545: Possible track found at well site near Deane</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#class",3/26/10 12:00,1,RelativeToGround, , ,B
-82.70393,38.11509,2574,Apr-10,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27589: Possible footprint and strange occurrences  at a rural residence west of Louisa</b><br></br><a href=""http://",4/13/10 12:00,1,RelativeToGround, , ,B
-82.89404,36.88494,2575,Sep-93,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 30596: Ginseng hunter recalls being terrified by a nighttime visitor on old mining property at the KY/VA border</b>",9/30/93 12:00,1,RelativeToGround, , ,B
-82.13403,37.31413,2576,1967/1993,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 30814: Possible encounters at a home located on a steep hillside near Ransom</b><br></br><a href=""http://www.bfro.n",1/15/67 12:00,1,RelativeToGround, , ,B
-82.44214,38.03338,2577,Jan-12,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 31824: Suspicious figures seen at dawn west of Louisa</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#cla",1/4/12 12:00,1,RelativeToGround, , ,B
-84.0821,36.8817,2578,Nov-10,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 32377: Father and son have possible encounter in a deer blind near Woodbine</b><br></br><a href=""http://www.bfro.ne",11/14/10 12:00,1,RelativeToGround, , ,B
-83.41575,38.33527,2579,Aug-82,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 33097: Memory of a possible daylight sighting when returning to retrieve a watch near Marysville</b><br></br><a hre",8/8/82 12:00,1,RelativeToGround, , ,B
-86.35931,37.55379,2580,Apr-12,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 35456: Possible knocks, vocalizations and footprints found outside a home near Leitchfield</b><br></br><a href=""htt",4/5/12 12:00,1,RelativeToGround, , ,B
-85.03827,38.25861,2581,Aug-12,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 36229: Possible vocalizations and rock throwing on a summer night at a home outside Bagdad</b><br></br><a href=""htt",8/12/12 12:00,1,RelativeToGround, , ,B
-85.03827,38.24361,2582,Nov-11,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 36230: Hunter gets investigated while in his blind outside Bagdad</b><br></br><a href=""http://www.bfro.net/gdb/clas",11/20/11 12:00,1,RelativeToGround, , ,B
-84.63702,38.73854,2583,Nov-12,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 37750: Possible encounters on a farm near Dry Ridge</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#class",11/16/12 12:00,1,RelativeToGround, , ,B
-86.5549,36.8066,2584,Mar-12,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 41776: Humanoid figure spotted at night near Octagon Hall during paranormal investigation</b><br></br><a href=""http",3/20/12 12:00,1,RelativeToGround, , ,B
-84.23711,36.40406,2585,Sep-14,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 46578: Possible howls are heard for several weeks near Pine Knot</b><br></br><a href=""http://www.bfro.net/gdb/class",9/26/14 12:00,1,RelativeToGround, , ,B
-84.20422,37.30984,2586,September Sep 2014,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 47067: ATV riders near Berea have scary ride out of woods at night</b><br></br><a href=""http://www.bfro.net/gdb/cla",9/22/14 12:00,1,RelativeToGround, , ,B
-92.64896,30.8346,2587,Oct-80,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1278: While hunting with his dog, a hunter observes a creature in the brush </b><br></br><a href=""http://www.bfro.n",11/15/80 12:00,1,RelativeToGround, , ,B
-93.4386,32.4197,2588,1979,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1516: Unknown animal with loud scream visits lake front home, frightens dog; something heavy is heard walking in th",6/15/79 12:00,1,RelativeToGround, , ,B
-91.0955,30.96745,2589,Jan-01,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 4552: Strange late night sounds heard near Norwood</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classi",1/28/01 12:00,1,RelativeToGround, , ,B
-90.6763,30.509,2590,January 97-98,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 12087: Trapper experiences nighttime vocalizations</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classi",1/4/97 12:00,1,RelativeToGround, , ,B
-93.36627,32.45763,2591,1976,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 23882: Woman recounts incident involving her father near town of Doyline on Lake Bistinue</b><br></br><a href=""http",7/14/76 12:00,1,RelativeToGround, , ,B
-91.84467,31.08774,2592,1925,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 24413: Woman recounts a tale her Grandfather told her about a frightening incident near Horseshoe Lake</b><br></br>",10/14/25 12:00,1,RelativeToGround, , ,B
-89.81163,30.85052,2593,June 1991 & 2008,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 25548: A hunter recalls finding giant footprints as a boy, and recently heard a strange vocalization while hunting",6/1/91 12:00,1,RelativeToGround, , ,B
-92.28034,31.41787,2594,Feb-10,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 28954: Possible encounter by hunters camping in the Kisatchie National Forest</b><br></br><a href=""http://www.bfro.",2/15/10 12:00,1,RelativeToGround, , ,B
-70.97559,42.12697,2595,Jul-79,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8972: Possible vocalizations heard by residents in the ""Bridgewater Triangle""</b><br></br><a href=""http://www.bfro.",7/13/79 12:00,1,RelativeToGround, , ,B
-70.48792,41.73125,2596,December 1977-8,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 20562: Man describes possible sighting in childhood near Sandwich</b><br></br><a href=""http://www.bfro.net/gdb/clas",12/15/77 12:00,1,RelativeToGround, , ,B
-70.75587,42.17865,2597,Nov-00,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 20670: Unrecognized wailing heard near Scituate</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classific",11/25/00 12:00,1,RelativeToGround, , ,B
-70.97708,41.60551,2598,Jan-09,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 25364: Federal law enforcement agent describes possible snow tracks on private land adjacent to Pakamansett River @",5/17/09 12:00,1,RelativeToGround, , ,B
-70.89049,41.83664,2599,Mar-09,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 25719: Wood Knocks Heard Near Assawompsett Pond</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classific",11/17/09 12:00,1,RelativeToGround, , ,B
-71.80123,42.54334,2600,Jun-10,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 28017: Hikers observe and cast possible fresh footprints in Leominister State Forest</b><br></br><a href=""http://ww",11/8/10 12:00,1,RelativeToGround, , ,B
-72.82665,42.08179,2601,Dec-10,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 28667: Resident hears possible early morning vocalizations near Westfield</b><br></br><a href=""http://www.bfro.net/",8/14/11 12:00,1,RelativeToGround, , ,B
-72.91994,42.64809,2602,2006,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img>(New)<b>
          Report 46780: Possible nighttime sighting while driving over a bridge near Charlemont</b><br></br><a href=""http://www",4/20/15 12:00,1,RelativeToGround, , ,B
-76.53862,39.01142,2603,1972-73,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 10687: Child sees large figure looking at him in window at night</b><br></br><a href=""http://www.bfro.net/gdb/class",8/15/72 12:00,1,RelativeToGround, , ,B
-77.4608,39.21564,2604,Aug-94,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 10778: Vocals and thrown objects experienced by two friends exploring</b><br></br><a href=""http://www.bfro.net/gdb/",8/15/94 12:00,1,RelativeToGround, , ,B
-76.54514,38.81639,2605,Sep-05,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 12601: Bow hunter hears vocalizations, smells foul odor</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#c",9/14/05 12:00,1,RelativeToGround, , ,B
-76.811,39.11378,2606,May-08,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 24952: Bird watcher experiences unusual activity while hiking in the Oxbow Lake Nature Preserve</b><br></br><a href",5/1/08 12:00,1,RelativeToGround, , ,B
-75.80465,38.63295,2607,Apr-99,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 25137: Memory told of a possible late night sighting while driving near Hurlock</b><br></br><a href=""http://www.bfr",4/15/99 12:00,1,RelativeToGround, , ,B
-78.32549,39.64819,2608,May-89,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 29330: Recollection of possible vocalizations and brush crashing while camping in the Lil-Aaron Straus Wilderness A",5/15/89 12:00,1,RelativeToGround, , ,B
-76.6691,39.6946,2609,May-11,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 30634: Night hikers possibly stalked near Bee Tree Preserve</b><br></br><a href=""http://www.bfro.net/gdb/classify.a",5/14/11 12:00,1,RelativeToGround, , ,B
-77.2948,39.06392,2610,Mar-14,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 46620: Possible nighttime sighting through a living room window near Potomac</b><br></br><a href=""http://www.bfro.n",3/15/14 12:00,1,RelativeToGround, , ,B
-68.8405,46.1333,2611,November ~1970,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8259: Hunters find scat and have large rock thrown at them</b><br></br><a href=""http://www.bfro.net/gdb/classify.as",11/15/70 12:00,1,RelativeToGround, , ,B
-85.38834,46.71195,2612,1993,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 475: Rock hunters watch tall upright figure along Lake Superior near Newberry</b><br></br><a href=""http://www.bfro.",7/15/05 12:00,1,RelativeToGround, , ,B
-83.59014,42.285,2613,Feb-01,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 3007: Bare, wide footprints seen in the mud of a February thaw</b><br></br><a href=""http://www.bfro.net/gdb/classif",2/15/01 12:00,1,RelativeToGround, , ,B
-88.16361,47.232,2614,Nov-01,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 3388: Father and sons hear screams while deerhunting near Gay</b><br></br><a href=""http://www.bfro.net/gdb/classify",11/15/01 12:00,1,RelativeToGround, , ,B
-85.49639,46.52889,2615,Feb-72,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 3525: Snowmobiler finds large barefoot tracks in upper peninsula of Michigan</b><br></br><a href=""http://www.bfro.n",2/25/72 12:00,1,RelativeToGround, , ,B
-89.31389,46.87111,2616,Jul-02,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 5137: Scientist hears nocturnal vocalizations near Ontanagon.  </b><br></br><a href=""http://www.bfro.net/gdb/classi",7/20/02 12:00,1,RelativeToGround, , ,B
-86.81917,46.01278,2617,Jul-86,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 5694: Campers have strange encounter near swamp in the Upper Peninsula</b><br></br><a href=""http://www.bfro.net/gdb",7/15/86 12:00,1,RelativeToGround, , ,B
-84.4587,41.79639,2618,2003,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7181: Two bikers hear strange sound near ""Lost Nation""</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#cl",5/1/03 12:00,1,RelativeToGround, , ,B
-83.51418,44.6375,2619,Nov-85,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7272: Hunters endure hour-long, intimidation behavior by unseen aggressor(s)</b><br></br><a href=""http://www.bfro.n",11/7/03 12:00,1,RelativeToGround, , ,B
-86.075,43.103,2620,Jul-94,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7275: Mother and son find footprints in woods near Nunica.</b><br></br><a href=""http://www.bfro.net/gdb/classify.as",7/16/94 12:00,1,RelativeToGround, , ,B
-86.5153,42.0288,2621,Maybe 1974,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7386: Observer hears scream changing to low ""demonic"" chuckle</b><br></br><a href=""http://www.bfro.net/gdb/classify",12/15/74 12:00,1,RelativeToGround, , ,B
-84.47611,44.82167,2622,Jul-00,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 7800: Odd sounds and animal behavior from the forest cause woman concern.</b><br></br><a href=""http://www.bfro.net/",7/15/00 12:00,1,RelativeToGround, , ,B
-83.55718,42.15965,2623,Jun-99,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8351: Father describes possible late night vocalizations heard by his boys near Willis</b><br></br><a href=""http://",6/19/99 12:00,1,RelativeToGround, , ,B
-83.86097,42.36639,2624,Aug-04,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 9544: Loud vocalization heard near gravel pit</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classificat",8/31/04 12:00,1,RelativeToGround, , ,B
-85.27652,43.60667,2625,Sep-82,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 9568: Teen hears extremely loud vocalization along path near home</b><br></br><a href=""http://www.bfro.net/gdb/clas",9/15/82 12:00,1,RelativeToGround, , ,B
-85.77714,44.64535,2626,Feb-84,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 10889: Teens find footprint in swampy ground near Interlochen.</b><br></br><a href=""http://www.bfro.net/gdb/classif",2/11/84 12:00,1,RelativeToGround, , ,B
-84.20835,41.80832,2627,1995,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 14828: Possible dusk sighting near Lake Hudson State Park</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp",6/1/95 12:00,1,RelativeToGround, , ,B
-84.16389,44.53665,2628,Jul-06,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 15150: Possible daylight sighting by backwoods motorist couple near Huron National Forest</b><br></br><a href=""http",7/9/06 12:00,1,RelativeToGround, , ,B
-86.09081,44.5976,2629,Oct-84,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 15514: Possible stalking at rural school bus stop near Benzonia, Michigan</b><br></br><a href=""http://www.bfro.net/",10/1/84 12:00,1,RelativeToGround, , ,B
-85.93575,44.4887,2630,November mid 1990's,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 17175: Possible bluff charge toward a hunter in a blind near Copemish</b><br></br><a href=""http://www.bfro.net/gdb/",11/15/95 12:00,1,RelativeToGround, , ,B
-87.3459,46.34445,2631,Jan-07,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 17348: Possible tracks in snow near Gwinn </b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classification",1/19/07 12:00,1,RelativeToGround, , ,B
-86.0221,45.9796,2632,Jul-06,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 17939: Possible stalking of two people walking in the early evening near Lake Michigan and Gulliver Lake (Upper Pen",7/11/06 12:00,1,RelativeToGround, , ,B
-86.42896,44.091,2633,Nov-06,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 19223: Possible footprints found near Manistee</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classifica",11/20/06 12:00,1,RelativeToGround, , ,B
-85.95915,42.4637,2634,Jun-07,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 19838: Possible vocals at property near the Allegan State Game Area</b><br></br><a href=""http://www.bfro.net/gdb/cl",6/20/07 12:00,1,RelativeToGround, , ,B
-87.5034,46.52545,2635,Jan-04,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 19936: Possible footprints found in snow outside Marquette</b><br></br><a href=""http://www.bfro.net/gdb/classify.as",1/22/04 12:00,1,RelativeToGround, , ,B
-86.5367,46.4722,2636,Jun-07,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 19961: Possible knocking heard in Pictured Rocks National Lakeshore</b><br></br><a href=""http://www.bfro.net/gdb/cl",6/14/07 12:00,1,RelativeToGround, , ,B
-86.611,46.159,2637,June 2006 / 07,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 20043: Possible footprint and chatter outside Wetmore</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#cla",6/1/07 12:00,1,RelativeToGround, , ,B
-88.7751,46.2803,2638,Nov-96,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 20579: Possible Sighting by Deer Hunter in the Ottawa National Forest</b><br></br><a href=""http://www.bfro.net/gdb/",11/17/96 12:00,1,RelativeToGround, , ,B
-85.84005,41.80205,2639,Late1960's,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 21916: Possible Evening Encounter by Woman on Horseback near Union</b><br></br><a href=""http://www.bfro.net/gdb/cla",7/1/69 12:00,1,RelativeToGround, , ,B
-83.78585,44.56215,2640,Oct-06,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 21969: Possible vocalization heard at dusk by bowhunter near Glennie</b><br></br><a href=""http://www.bfro.net/gdb/c",10/1/06 12:00,1,RelativeToGround, , ,B
-85.23538,45.33075,2641,Jun-08,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 24033: Woman describes foul odor and possible vocalizatons near home outside Charlevoix</b><br></br><a href=""http:/",6/15/08 12:00,1,RelativeToGround, , ,B
-83.67,42.2375,2642,Jul-74,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 24620: Man recalls family experiencing possible intimidation near Ann Arbor</b><br></br><a href=""http://www.bfro.ne",7/30/74 12:00,1,RelativeToGround, , ,B
-85.6667,44.45835,2643,Oct-04,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 24695: Disoriented coon hunter is followed out of the woods and experiences possible intimidation near Buckley</b><",9/25/08 12:00,1,RelativeToGround, , ,B
-85.99374,41.77945,2644,Feb-93,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 25768: Man recalls a possible brief sighting near Buchanan, while looking for dog</b><br></br><a href=""http://www.b",2/7/93 12:00,1,RelativeToGround, , ,B
-85.63835,44.16985,2645,October 2000/01,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 26196: Possible intimidation experienced by two bow hunters near Cadillac</b><br></br><a href=""http://www.bfro.net/",10/1/00 12:00,1,RelativeToGround, , ,B
-83.62335,44.62,2646,Oct-06,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 26617: Two bowhunters hear possible screams near Glennie</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#",5/19/11 12:00,1,RelativeToGround, , ,B
-84.00156,44.34035,2647,May-06,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27037: Vacationer hears possible howls at night near Henderson Lake</b><br></br><a href=""http://www.bfro.net/gdb/cl",5/15/06 12:00,1,RelativeToGround, , ,B
-84.2915,42.43235,2648,Nov-08,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 28023: Two hunters experience possible sasquatch intimidation behavior near Pinckney State Recreation Area</b><br><",7/14/11 12:00,1,RelativeToGround, , ,B
-85.79052,44.66666,2649,Jun-82,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 28805: Camper recounts late night experience and finds footprints near Interlochen</b><br></br><a href=""http://www.",6/25/82 12:00,1,RelativeToGround, , ,B
-85.2515,43.2725,2650,Aug-10,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 28945: Two individuals describe possible activity outside a cabin on Turk Lake</b><br></br><a href=""http://www.bfro",8/15/10 12:00,1,RelativeToGround, , ,B
-88.45181,46.10294,2651,Late 60's,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img>(New)<b>
          Report 29549: Memory told of a possible daylight sighting while driving deer on a farm east of Iron River</b><br></br",10/31/60 12:00,1,RelativeToGround, , ,B
-83.84937,44.98276,2652,Jun-80,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 29636: Fisherman recalls being startled by late night encounter on Fletcher Pond near Hillman</b><br></br><a href=""",6/27/80 12:00,1,RelativeToGround, , ,B
-86.10335,44.1708,2653,November 62 or 63,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 30089: Memory told of a possible encounter while deer hunting east of Manistee</b><br></br><a href=""http://www.bfro",11/15/62 12:00,1,RelativeToGround, , ,B
-83.5175,45.1365,2654,Jul-11,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 30789: Possible vocalizations heard from woods on a family farm outside Alpena</b><br></br><a href=""http://www.bfro",11/3/11 12:00,1,RelativeToGround, , ,B
-84.4445,44.398,2655,Nov-11,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 31121: Resonant vocalizations and bipedal movement heard by hunter camped near Roscommon</b><br></br><a href=""http:",11/14/11 12:00,1,RelativeToGround, , ,B
